env,step,row,release_row,released,certified,k,gate_ok,can,contact,reward,r_adv,r_leash,r_bonus,r_act,r_soft,e_n_cm,e_xy_cm,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_tilt_deg,gap_mm,coverage,travel_cm,success,died,die_kind,cross_any,dq_re_deg,done,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky
1,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015360411,0.0,-0.0,0.0,-0.00015360411,-0.0,0.063234195,0.72448635,0.0,0.0,0.0,0.0,1.0,1.8072109,-2.8134212,0.11574074,0.70745933,0.0,0.0,0.0,0.0,0.0,0,3.6525946,4.5511966,0.0,3.3082852,3.9693673,1.8032242,0.0,0.0,0.0,0.0
2,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00016057142,0.0,-0.0,0.0,-0.00016057142,-0.0,0.06560702,0.7111233,0.0,0.0,0.0,0.0,1.0,1.8578316,-2.8258934,0.12037037,0.80581236,0.0,0.0,0.0,0.0,0.0,0,3.0055528,4.225883,0.0,3.8715453,3.5600126,1.8038561,0.0,0.0,0.0,0.0
3,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00015179362,0.0,-0.0,0.0,-0.00015179362,-0.0,0.0683384,0.69193393,0.0,0.0,0.0,0.0,1.0,1.8785732,-2.7004945,0.12037037,0.7957008,0.0,0.0,0.0,0.0,0.0,0,3.8208363,4.64032,0.0,3.5525007,3.1222644,1.9249295,0.0,0.0,0.0,0.0
0,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001296713,0.0,-0.0,0.0,-0.0001296713,-0.0,0.11239834,0.7376072,0.0,0.0,0.0,0.0,1.0,1.6020553,-0.55131316,0.125,0.7680825,0.0,0.0,0.0,0.0,0.0,0,6.5755076,4.9523377,0.0,5.297252,3.279634,1.9381661,0.2912353,0.0,0.0,0.0
1,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00013197299,0.0,-0.0,0.0,-0.00013197299,-0.0,0.10975227,0.6980767,0.0,0.0,0.0,0.0,1.0,1.4426577,-0.57099944,0.12037037,0.76515245,0.0,0.0,0.0,0.0,0.0,0,6.6779275,4.7148466,0.0,3.958392,3.4677575,0.7172244,0.24722455,0.0,0.0,0.0
2,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00013172919,0.0,-0.0,0.0,-0.00013172919,-0.0,0.06709099,0.709626,0.0,0.0,0.0,0.0,1.0,1.4122233,-1.4466662,0.125,0.8304088,0.0,0.0,0.0,0.0,0.0,0,6.640319,5.294989,0.0,4.6760373,3.1993515,1.7260189,0.0,0.0,0.0,0.35278168
3,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00012728202,0.0,-0.0,0.0,-0.00012728202,-0.0,0.10527521,0.70963,0.0,0.0,0.0,0.0,1.0,1.4723305,-0.55308455,0.125,0.83678526,0.0,0.0,0.0,0.0,0.0,0,8.256639,4.69259,0.0,3.9724827,3.2483158,1.0812325,0.31229064,0.0,0.0,0.0
0,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00011969358,0.0,-0.0,0.0,-0.00011969358,-0.0,0.1129888,0.5069608,0.0,0.0,0.0,0.0,1.0,1.4556216,-1.1189617,0.125,1.0005102,0.0,0.0,0.0,0.0,0.0,0,7.7638845,5.814094,0.0,2.6654859,3.4357138,1.8928645,1.6318867,0.09981347,0.0,0.0
1,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000107893735,0.0,-0.0,0.0,-0.000107893735,-0.0,0.110570155,0.6011264,0.0,0.0,0.0,0.0,1.0,1.3320735,-0.9832121,0.12037037,0.8673047,0.0,0.0,0.0,0.0,0.0,0,9.902618,5.332294,0.0,3.9708903,4.092987,2.1706986,0.8847556,0.0,0.0,0.0
2,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000110673514,0.0,-0.0,0.0,-0.000110673514,-0.0,0.10065567,0.662302,0.0,0.0,0.0,0.0,1.0,1.5607231,-0.90900993,0.125,0.8985574,0.0,0.0,0.0,0.0,0.0,0,10.3869505,4.9671855,0.0,2.4400878,3.9906402,2.40798,2.3665187,0.045396503,0.0,0.0
3,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000101912534,0.0,-0.0,0.0,-0.000101912534,-0.0,0.09702388,0.5740397,0.0,0.0,0.0,0.0,1.0,1.3285431,-1.4166292,0.125,0.97446537,0.0,0.0,0.0,0.0,0.0,0,8.070375,5.623075,0.0,3.9682803,3.6748886,2.3361113,0.8756532,0.0,0.0,0.0
0,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.6884025e-05,0.0,-0.0,0.0,-9.6884025e-05,-0.0,0.07268377,0.46122408,0.0,0.0,0.0,0.0,1.0,1.0699092,-1.4725401,0.125,1.0506762,0.0,0.0,0.0,0.0,0.0,0,10.752772,6.693483,0.0,3.313633,3.3642738,2.4083943,1.310902,0.31034455,0.0,0.0
1,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.4300096e-05,0.0,-0.0,0.0,-8.4300096e-05,-0.0,0.07599909,0.48708284,0.0,0.0,0.0,0.0,1.0,1.2119231,-1.1437069,0.12037037,0.99628896,0.0,0.0,0.0,0.0,0.0,0,9.349426,6.5157723,0.0,3.244868,3.3708103,2.252935,1.6212317,0.100641854,0.0,0.0
2,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000102225225,0.0,-0.0,0.0,-0.000102225225,-0.0,0.09449031,0.5055906,0.0,0.0,0.0,0.0,1.0,1.113642,-1.1266023,0.125,1.0592679,0.0,0.0,0.0,0.0,0.0,0,8.784738,6.5277123,0.0,3.8992238,3.8795378,1.9699624,1.5299267,0.15410532,0.0,0.0
3,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.116499e-05,0.0,-0.0,0.0,-9.116499e-05,-0.0,0.12567341,0.53920233,0.0,0.0,0.0,0.0,1.0,1.3866334,-0.8939132,0.125,1.0435046,0.0,0.0,0.0,0.0,0.0,0,10.848423,6.1928153,0.0,6.5381703,2.4271166,2.1987543,1.1594361,0.0,0.0,0.0
