env,step,row,release_row,released,certified,k,gate_ok,can,contact,reward,r_adv,r_leash,r_bonus,r_act,r_soft,e_n_cm,e_xy_cm,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_tilt_deg,gap_mm,coverage,travel_cm,success,died,die_kind,cross_any,dq_re_deg,done,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky
0,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.244074e-05,0.0,-0.0,0.0,-9.244074e-05,-0.0,0.0041993335,0.39996403,0.0,0.0,0.0,0.0,1.0,2.677957,-3.617849,0.12962963,0.72107804,0.0,0.0,0.0,0.0,0.0,0,9.017139,7.2985406,3.1602485,0.3147772,1.2728895,11.38524,0.0,0.0,3.0364184,0.0
1,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000103741906,0.0,-0.0,0.0,-0.000103741906,-0.0,0.006530434,0.39390787,0.0,0.0,0.0,0.0,1.0,2.2779558,-4.591251,0.12037037,1.0233899,0.0,0.0,0.0,0.0,0.0,0,8.8020935,6.862289,2.9235942,0.51647353,1.6182032,11.239411,0.0,0.0,1.7763919,0.0
2,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00011771897,0.0,-0.0,0.0,-0.00011771897,-0.0,0.15660748,0.41200972,0.0,0.0,0.0,0.0,1.0,2.3489373,-5.0964003,0.12962963,0.9094852,0.0,0.0,0.0,0.0,0.0,0,9.6673975,5.332026,2.7505512,0.33338842,1.5542058,11.970472,0.0,0.0,4.7439823,0.0
3,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.7579014e-05,0.0,-0.0,0.0,-8.7579014e-05,-0.0,0.14605242,0.37946096,0.0,0.0,0.0,0.0,1.0,2.5883067,-4.7917757,0.13425925,0.81563663,0.0,0.0,0.0,0.0,0.0,0,9.922666,5.9063544,2.7631762,0.35339785,2.2780213,11.44048,0.0,0.0,6.0508513,0.0
0,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.46524e-05,0.0,-0.0,0.0,-8.46524e-05,-0.0,0.023008138,0.3259488,0.0,0.0,0.0,0.0,1.0,2.1625652,-4.248157,0.12962963,0.83974546,0.0,0.0,0.0,0.0,0.0,0,10.463472,6.4012995,3.1776278,0.3017958,1.4690263,15.162019,0.0,0.0,0.0,0.0
1,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.841224e-05,0.0,-0.0,0.0,-6.841224e-05,-0.0,0.028654747,0.34993088,0.0,0.0,0.0,0.0,1.0,2.194191,-3.1688995,0.12037037,1.0832744,0.0,0.0,0.0,0.0,0.0,0,11.001983,5.9955764,3.0503294,0.31752813,1.6075906,14.283759,0.0,0.0,2.643202,0.0
2,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.1386224e-05,0.0,-0.0,0.0,-9.1386224e-05,-0.0,0.15643033,0.24936813,0.0,0.0,0.0,0.0,1.0,2.073204,-5.777612,0.12962963,1.0782024,0.0,0.0,0.0,0.0,0.0,0,10.707656,6.065357,3.146826,0.27759838,1.515286,13.400325,0.0,0.0,4.5935416,0.0
3,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.508073e-05,0.0,-0.0,0.0,-9.508073e-05,-0.0,0.18041022,0.14192846,0.0,0.0,0.0,0.0,1.0,2.1288161,-5.6586227,0.13425925,1.0533965,0.0,0.0,0.0,0.0,0.0,0,10.489076,5.864652,3.0364852,0.20624992,1.3301502,13.656364,0.0,0.0,6.829333,0.0
0,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.3963096e-05,0.0,-0.0,0.0,-5.3963096e-05,-0.0,0.063501485,0.19122802,0.0,0.0,0.0,0.0,1.0,1.7106354,-4.763199,0.12962963,0.9772935,0.0,0.0,0.0,0.0,0.0,0,11.938598,6.8985715,2.9682932,0.21772748,2.2164025,14.817882,0.0,0.0,5.661305,0.0
1,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.4560303e-05,0.0,-0.0,0.0,-5.4560303e-05,-0.0,0.084092654,0.29760763,0.0,0.0,0.0,0.0,1.0,1.9944903,-3.5809278,0.12037037,1.1830422,0.0,0.0,0.0,0.0,0.0,0,11.52736,6.832099,3.051367,0.30540383,1.522505,13.775526,0.0,0.0,4.331721,0.0
