env,step,row,release_row,pinned,released,reward,r_contact,r_hold,r_bonus,r_act,r_cross,cross,cross_any,c_plate,c_sponge,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_ok,sponge_ok,cert,cert_run,new_cert,dropped,drop_plate,drop_sponge,new_drop,success,done,act_abs_mean,res_arm_max_rad,res_fin_max_rad,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky,gapL_idx_mid_cm,gapL_mid_ring_cm,gapL_ring_pinky_cm,d3L_idx_mid_cm,d3L_mid_ring_cm,d3L_ring_pinky_cm,gapR_idx_mid_cm,gapR_mid_ring_cm,gapR_ring_pinky_cm,d3R_idx_mid_cm,d3R_mid_ring_cm,d3R_ring_pinky_cm
0,28,29,31,1,0.0,0.27999085,0.28,0.0,0.0,-9.158059e-06,-0.0,0.0,0.0,2.0,0.8,0.061501343,1.3971517,0.07907713,0.4545639,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.080267906,0.026502063,0.2478136,11.777527,8.206471,1.801445,0.16403362,1.080239,6.35656,0.9455132,2.604838,5.9074893,0.049226172,1.6671151,2.1745615,3.3509274,1.7002393,2.443533,3.8798702,1.8006861,2.3151383,2.8186321,2.0680146,2.356235,4.1062927
1,28,29,33,1,0.0,0.279991,0.28,0.0,0.0,-9.009897e-06,-0.0,0.0,0.0,2.0,0.8,0.05946188,1.4493952,0.07229489,0.8146883,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08063477,0.026566086,0.24982908,13.009807,9.130562,2.055149,0.25973558,1.0948361,5.8430443,1.912913,2.5073156,5.9465437,0.0,1.6490303,2.1888025,3.321211,1.6798162,2.456692,3.8551266,1.8172867,2.323983,2.7923658,2.0905132,2.3615427,4.0758843
2,28,29,33,1,0.0,0.27999076,0.28,0.0,0.0,-9.246531e-06,-0.0,0.0,0.0,2.0,0.8,0.05980765,1.3739911,0.07117782,0.3896671,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.079716876,0.025816742,0.24980476,12.996176,9.10329,2.142348,0.45667782,1.0540533,3.9649346,0.7850289,2.9326584,5.9805956,0.101085566,1.6296576,2.1848004,3.3568513,1.6609387,2.452739,3.8809254,1.8160157,2.2934935,2.844923,2.0833273,2.3382125,4.136279
3,28,29,32,1,0.0,0.27999085,0.28,0.0,0.0,-9.1453985e-06,-0.0,0.0,0.0,2.0,0.8,0.0579422,1.1329646,0.10776859,0.6584884,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08080554,0.026578013,0.24883392,16.163326,8.275417,1.391038,0.05775785,1.3532388,5.2386856,1.0899714,2.9462938,6.5382376,0.0,1.6722109,2.1651354,3.3166926,1.7013987,2.419318,3.828815,1.8205934,2.2811034,2.808436,2.0865088,2.319345,4.067709
0,29,30,31,1,0.0,0.29999122,0.3,0.0,0.0,-8.80303e-06,-0.0,0.0,0.0,2.0,1.0,0.06363089,1.7012968,0.08411537,0.65967596,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.078869246,0.027279444,0.25198635,11.396875,8.430437,2.7359464,0.0,0.9852103,6.2331796,1.0616806,2.853679,5.7731853,0.8308547,1.6662519,2.14979,3.3649988,1.7026911,2.4224784,3.8913364,1.8029742,2.28946,2.8330417,2.0704873,2.329947,4.114798
1,29,30,33,1,0.0,0.27999112,0.28,0.0,0.0,-8.895897e-06,-0.0,0.0,0.0,2.0,0.8,0.063625015,1.4867162,0.078998305,0.926188,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07992664,0.027316095,0.25438753,13.361491,8.44365,1.9723843,0.22169434,1.213897,5.382805,1.6320102,3.1239543,7.4053245,0.2750833,1.6593933,2.1613195,3.3333375,1.6918089,2.4320667,3.8634262,1.8137537,2.3196175,2.7869403,2.0934925,2.3587835,4.0658298
2,29,30,33,1,0.0,0.279991,0.28,0.0,0.0,-9.001236e-06,-0.0,0.0,0.0,2.0,0.8,0.060975596,1.4580098,0.07940788,0.47969663,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.079146795,0.026653653,0.25376737,12.252275,9.090299,2.1729922,0.57829094,1.0948724,4.810069,0.9160125,2.7037826,5.5075755,0.12617086,1.6451671,2.15328,3.3692327,1.67699,2.428165,3.8940258,1.8174566,2.2772386,2.8419166,2.0838494,2.3245816,4.125174
3,29,30,32,1,0.0,0.2799908,0.28,0.0,0.0,-9.22129e-06,-0.0,0.0,0.0,2.0,0.8,0.07091608,1.1948326,0.11216284,0.74018866,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08206947,0.027428653,0.25281513,15.377674,7.6071653,1.4061162,0.102901846,1.4260241,4.9888997,1.1737226,3.0076628,5.3821096,0.0,1.6780641,2.1293263,3.3319838,1.7116297,2.3852055,3.8417544,1.8194602,2.2558093,2.8319545,2.0848277,2.2921686,4.1070013
0,30,31,31,1,0.0,0.29999158,0.3,0.0,0.0,-8.44185e-06,-0.0,0.0,0.0,2.0,1.0,0.06221544,1.6216829,0.07661332,0.8722216,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07567991,0.027951172,0.25580838,11.399655,7.1832657,1.4576685,0.1679959,1.3564978,4.7335954,2.742501,2.7998683,4.7130446,0.6304454,1.6650985,2.1152794,3.378886,1.7030077,2.3964274,3.9069195,1.8033303,2.2695384,2.8389425,2.069924,2.3095284,4.12572
1,30,31,33,1,0.0,0.27999136,0.28,0.0,0.0,-8.641963e-06,-0.0,0.0,0.0,2.0,0.8,0.054126203,1.5811154,0.093436636,1.0324825,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07720611,0.028108263,0.2587719,12.947249,6.3281083,2.4023163,0.0,1.0735137,5.7203183,1.7076061,3.0174625,7.365447,0.3468899,1.673292,2.135545,3.3473961,1.7082068,2.4094539,3.8722925,1.8148236,2.3156486,2.772306,2.094537,2.3566487,4.0284677
2,30,31,33,1,0.0,0.27999124,0.28,0.0,0.0,-8.758851e-06,-0.0,0.0,0.0,2.0,0.8,0.06367342,1.5354066,0.08791436,0.62931556,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.077272646,0.02745148,0.25744334,12.894393,8.973986,2.0453656,0.29792476,1.1982143,4.5017467,0.84736407,2.6875143,5.4430747,0.11384011,1.6396843,2.1293852,3.38057,1.6751071,2.406212,3.9000583,1.8187337,2.261722,2.8405979,2.0884728,2.3098857,4.1180315
3,30,31,32,1,0.0,0.2799914,0.28,0.0,0.0,-8.6233385e-06,-0.0,0.0,0.0,2.0,0.8,0.07058048,1.2207541,0.10729823,0.8374283,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07930325,0.028196821,0.25693324,14.939028,8.802765,1.2935805,0.07043999,1.0465773,4.816302,1.2658656,2.9788516,5.4950857,0.17394336,1.6840742,2.0916262,3.3547103,1.7195241,2.3562586,3.864091,1.8170781,2.2372544,2.8464117,2.0829306,2.2734497,4.122396
0,31,32,31,0,1.0,0.33209872,0.3,0.03210646,0.0,-7.755727e-06,-0.0,0.0,0.0,2.0,1.0,0.08545226,1.5596837,0.06024224,1.0697145,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07123194,0.028574156,0.25911385,13.03496,8.798813,1.8834382,1.0876828,1.4452938,4.179758,1.4666587,3.5095572,5.2378902,2.138436,1.6781642,2.0746834,3.392789,1.7147346,2.377949,3.9392126,1.8017516,2.2618308,2.8330967,2.0649714,2.3028164,4.123525
1,31,32,33,1,0.0,0.27999088,0.28,0.0,0.0,-9.110332e-06,-0.0,0.0,0.0,2.0,0.8,0.050355762,1.499298,0.105628915,1.1197618,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07984382,0.02888058,0.2627805,13.496701,7.6185412,2.1537056,0.0,1.128294,5.3923607,1.6857151,3.2613947,7.1991806,0.21943271,1.6551931,2.117796,3.3512459,1.6978244,2.3884969,3.8713698,1.8127575,2.315112,2.7650847,2.0950196,2.356982,4.0126877
2,31,32,33,1,0.0,0.27999142,0.28,0.0,0.0,-8.577897e-06,-0.0,0.0,0.0,2.0,0.8,0.068854235,1.6207173,0.0962636,0.7187293,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07686044,0.028236602,0.2609781,14.215162,7.8755546,2.1198227,0.14912042,1.2549971,4.516142,0.75402606,2.6326835,5.4135375,0.08290794,1.656929,2.0989313,3.384614,1.6955459,2.3790822,3.8997967,1.8204242,2.2448487,2.8452024,2.0928986,2.2944126,4.117678
3,31,32,32,1,0.0,0.2799915,0.28,0.0,0.0,-8.478816e-06,-0.0,0.0,0.0,2.0,0.8,0.07864765,1.3002349,0.0983555,0.97957844,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07721985,0.02894755,0.2606305,16.357908,8.611251,1.7075071,0.0,4.343693,4.505815,1.312767,2.8810172,5.13296,0.19092092,1.6700588,2.0547755,3.3790157,1.7141187,2.3287654,3.8924005,1.815363,2.2209368,2.855593,2.0823417,2.2574267,4.1403747
0,32,33,31,0,1.0,0.31352866,0.3,0.013538271,0.0,-9.613226e-06,-0.0,0.0,0.0,2.0,1.0,0.115189165,1.6541777,0.06375556,1.180333,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08118161,0.029329712,0.2633059,12.7624235,8.403746,2.8424025,0.99660474,2.0737495,3.8067608,1.4654875,3.4921682,5.359479,1.8089583,1.6819626,2.0474222,3.4102068,1.7206075,2.358916,3.9635487,1.8018216,2.2623599,2.8344147,2.0655165,2.3063953,4.1287656
1,32,33,33,1,0.0,0.2999914,0.3,0.0,0.0,-8.621272e-06,-0.0,0.0,0.0,2.0,1.0,0.059404925,1.5003417,0.11775434,1.3038418,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07754644,0.029634867,0.2670429,13.280126,7.9825907,1.8148593,0.0,1.414827,4.045955,1.8167659,3.3610547,6.9664083,1.0647595,1.6583565,2.0873978,3.3556256,1.7038773,2.3613946,3.8744543,1.8096954,2.3141265,2.771233,2.0952127,2.3568141,4.0122643
2,32,33,33,1,0.0,0.27999154,0.28,0.0,0.0,-8.469304e-06,-0.0,0.0,0.0,2.0,0.8,0.07134493,1.6720614,0.09845135,0.8961226,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07705025,0.029010585,0.2647295,13.830815,7.8849916,1.9662509,0.07117266,1.2114394,4.2237105,0.86523765,3.004332,5.7034335,0.16653119,1.676647,2.0681658,3.3882716,1.71709,2.3542788,3.9026299,1.8228128,2.2289321,2.8453283,2.0976238,2.280855,4.1270595
3,32,33,32,0,1.0,0.30466798,0.3,0.0046770275,0.0,-9.0498415e-06,-0.0,0.0,0.0,2.0,1.0,0.1193019,1.7913852,0.079900414,1.1190627,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.078517385,0.029707763,0.26358157,14.865556,8.475235,2.1250718,1.2348293,1.8711244,5.058872,1.3581619,3.0810215,4.8411927,2.6412737,1.6772039,2.0242605,3.3993769,1.7200328,2.3251867,3.9302225,1.8118963,2.21612,2.8347836,2.0753617,2.2572904,4.1173663
0,33,34,31,0,1.0,0.31347135,0.3,0.013481393,0.0,-1.00321195e-05,-0.0,0.0,0.0,2.0,1.0,0.117917895,1.6341836,0.05640078,1.224595,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08361769,0.030007923,0.26765075,12.848389,8.055403,3.0017667,0.9352278,1.9462073,3.7280107,1.443944,3.5442817,5.2546163,1.6258537,1.6834944,2.0237494,3.4297392,1.7254895,2.3424544,3.9871018,1.8014319,2.263046,2.8307133,2.0661716,2.3075995,4.132396
1,33,34,33,0,1.0,0.32372695,0.3,0.023735091,0.0,-8.166992e-06,-0.0,0.0,0.0,2.0,1.0,0.09755334,1.5581774,0.071639046,1.121159,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07342347,0.030255156,0.2710548,14.181041,8.916615,1.9757216,1.1715218,1.4920601,3.317443,1.7941151,3.0134447,6.395587,2.2821312,1.6587403,2.0516305,3.3749712,1.7036805,2.3540902,3.913504,1.8147588,2.2999854,2.760519,2.0965977,2.342908,4.014141
2,33,34,33,0,1.0,0.3430802,0.3,0.04308875,0.0,-8.564903e-06,-0.0,0.0,0.0,2.0,1.0,0.07736354,1.518491,0.057167474,0.9470789,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0763363,0.029784182,0.26838806,13.947649,8.90726,2.358053,1.958923,1.0434139,3.1710036,1.4563024,3.386103,5.2496805,2.0489001,1.6885747,2.0317435,3.3984802,1.7282058,2.3479128,3.9374876,1.8254943,2.227632,2.830422,2.09911,2.2786427,4.1170163
3,33,34,32,0,1.0,0.29070398,0.3,-0.009286135,0.0,-9.883086e-06,-0.0,0.0,0.0,2.0,1.0,0.1487729,1.8549246,0.07503777,1.2117447,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08216335,0.030445723,0.26853248,15.054843,7.848161,2.378113,1.134082,2.2972996,4.611109,1.4887282,3.3658388,4.952236,1.7362219,1.6772375,2.009854,3.4116898,1.7225027,2.3144567,3.9446123,1.813148,2.216033,2.838254,2.0758958,2.2580178,4.1207957
0,34,35,31,0,1.0,0.3082239,0.3,0.008233935,0.0,-1.0043544e-05,-0.0,0.0,0.0,2.0,1.0,0.12979765,1.6100576,0.06092948,1.2716279,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.083488055,0.030703451,0.2721309,12.735555,7.695762,3.7697148,0.7700575,2.1556604,3.3437161,1.2410374,4.0984497,5.4927683,1.7265323,1.6861916,2.0060186,3.4409637,1.7327987,2.336882,4.0040565,1.8076584,2.2553704,2.8283253,2.0726128,2.3007796,4.133927
1,34,35,33,0,1.0,0.31280175,0.3,0.012811139,0.0,-9.400578e-06,-0.0,0.0,0.0,2.0,1.0,0.13179696,1.5786383,0.07602381,1.126035,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07990847,0.03101765,0.2754482,14.033527,8.084151,2.6620934,1.024738,1.9325029,3.2030685,1.6675749,3.181003,6.395524,1.6150382,1.6590729,2.0250196,3.39147,1.7075013,2.3332212,3.932467,1.8193669,2.3018227,2.7594812,2.0990183,2.3442495,4.022309
2,34,35,33,0,1.0,0.31925398,0.3,0.01926358,0.0,-9.593568e-06,-0.0,0.0,0.0,2.0,1.0,0.123386644,1.6795346,0.055946246,1.0385293,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08055126,0.030539155,0.27279598,13.853372,8.312175,2.879072,1.6074548,2.1363378,3.0278003,1.4756246,3.4002664,5.1588955,1.6013153,1.6926292,2.0077088,3.4100862,1.7349846,2.3323724,3.9565985,1.8264339,2.2290595,2.826974,2.0997758,2.2799726,4.1135826
3,34,35,32,0,1.0,0.29669994,0.3,-0.0032899976,0.0,-1.0087998e-05,-0.0,0.0,0.0,2.0,1.0,0.14906113,1.7081839,0.07298365,1.2473922,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08373293,0.031145811,0.2730044,14.32898,7.4242144,2.5822861,1.2341439,1.6463729,4.6158504,1.520952,3.374619,4.7899756,2.0874403,1.6786121,1.9938614,3.4273415,1.7273251,2.3028963,3.9607372,1.8129088,2.2167556,2.8416185,2.0763268,2.2590623,4.1306033
0,35,36,31,0,1.0,0.30797145,0.3,0.007981464,0.0,-1.0058246e-05,-0.0,0.0,0.0,2.0,1.0,0.12428926,1.612001,0.06412165,1.2863152,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08351142,0.03140112,0.2765441,12.414575,7.1042304,3.9404776,0.7421841,1.5278943,3.4113917,1.0998958,4.302962,5.62445,1.6293665,1.6928624,1.9878898,3.4545925,1.7469982,2.3338103,4.022308,1.821962,2.2467217,2.8324814,2.0883446,2.2951102,4.1368666
1,35,36,33,0,1.0,0.3092992,0.3,0.009309024,0.0,-9.834477e-06,-0.0,0.0,0.0,2.0,1.0,0.14136973,1.5045093,0.09459125,1.1295053,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08258891,0.031728607,0.27953237,14.007816,7.8501306,2.9045029,0.80823344,1.5067266,3.104562,1.4237149,3.733142,6.7719927,2.024584,1.661409,2.0087686,3.405792,1.7143289,2.3243265,3.947109,1.8291391,2.2938602,2.7546697,2.1073477,2.3364003,4.022684
2,35,36,33,0,1.0,0.318416,0.3,0.018425792,0.0,-9.817151e-06,-0.0,0.0,0.0,2.0,1.0,0.12616734,1.6149116,0.07095412,1.0309652,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08221865,0.031247951,0.27690804,13.47585,7.7902064,3.4290648,1.5804145,1.6383024,2.9402444,0.87454283,3.7409058,5.634653,1.9830945,1.6989987,1.9905366,3.4219754,1.7470247,2.3260694,3.9723608,1.8347956,2.22132,2.8253875,2.1063476,2.2733245,4.1148787
3,35,36,32,0,1.0,0.29057133,0.3,-0.009418711,0.0,-9.961178e-06,-0.0,0.0,0.0,2.0,1.0,0.16013919,1.7507262,0.076161206,1.2561458,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08277605,0.03184627,0.2775927,14.39009,6.7467422,3.3401275,1.1089354,1.9876311,4.505828,1.0452048,3.852217,5.2503133,1.9697905,1.6837336,1.970049,3.4493883,1.7379748,2.288145,3.987111,1.8213742,2.206979,2.8414993,2.0836856,2.2535534,4.134461
0,36,37,31,0,1.0,0.30926156,0.3,0.009271547,0.0,-1.0005068e-05,-0.0,0.0,0.0,2.0,1.0,0.11824424,1.5726774,0.07323637,1.2844886,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08313337,0.032088608,0.28085816,12.557319,7.363447,3.438506,1.121948,1.4597666,3.4241252,0.93884784,4.4722443,5.8594656,1.4252722,1.6955383,1.9457337,3.4846172,1.7553272,2.3087454,4.053035,1.8380866,2.2424533,2.8327613,2.1069937,2.2944193,4.138206
1,36,37,33,0,1.0,0.30329278,0.3,0.003302589,0.0,-9.8054325e-06,-0.0,0.0,0.0,2.0,1.0,0.15116082,1.4835539,0.10205697,1.184305,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.082227886,0.03244418,0.2838497,13.525615,7.6979246,3.8441885,0.6981373,1.2991644,2.9115207,1.2133607,4.3297477,7.125159,2.1062958,1.6652786,1.988795,3.4213781,1.7244889,2.3183491,3.9691892,1.8440641,2.2863872,2.7522042,2.1210113,2.3289611,4.0242443
2,36,37,33,0,1.0,0.3140771,0.3,0.014086887,0.0,-9.790847e-06,-0.0,0.0,0.0,2.0,1.0,0.13455006,1.552642,0.082157604,1.0820817,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0816938,0.031964183,0.28116927,13.319949,7.2558093,3.8038216,1.5752542,1.4363863,2.6874888,0.9949035,4.3031397,5.592356,1.7774153,1.7071888,1.9627948,3.4407356,1.7618113,2.3140233,3.995338,1.8488027,2.2109642,2.828434,2.1198387,2.2654946,4.1225896
3,36,37,32,0,1.0,0.29496923,0.3,-0.005020842,0.0,-9.937571e-06,-0.0,0.0,0.0,2.0,1.0,0.15688461,1.6589026,0.07993991,1.2573915,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08262381,0.032544255,0.28213856,14.095065,6.25018,4.1417236,1.394017,1.8980404,4.506118,1.0223962,4.2235956,5.51989,2.393674,1.6829517,1.941663,3.4737673,1.7426565,2.2739828,4.0150714,1.8351429,2.1993837,2.8383448,2.0991075,2.2470164,4.13205
0,37,38,31,0,1.0,0.29640162,0.3,-0.0035884678,0.0,-9.924065e-06,-0.0,0.0,0.0,2.0,1.0,0.121116176,1.6408752,0.08019513,1.4243377,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08263976,0.032759145,0.2850738,12.257768,7.8445077,3.0032036,2.2614264,1.7965127,3.2087207,0.98945254,4.963543,5.87351,1.4336759,1.6949266,1.8875704,3.5346172,1.7586933,2.2614813,4.096272,1.856827,2.238836,2.8288736,2.1267493,2.2905393,4.135528
1,37,38,33,0,1.0,0.3010069,0.3,0.0010165423,0.0,-9.6497415e-06,-0.0,0.0,0.0,2.0,1.0,0.14320762,1.4352859,0.10962582,1.2802159,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.080953695,0.033119816,0.28818238,13.566213,7.2412663,4.1385636,1.0419981,1.8417934,2.78756,1.2007082,4.489754,6.9168687,1.7544421,1.668125,1.9493173,3.452578,1.7339525,2.2990112,4.0062857,1.8628322,2.2774844,2.750153,2.142017,2.3196528,4.022667
2,37,38,33,0,1.0,0.30847466,0.3,0.008484423,0.0,-9.763723e-06,-0.0,0.0,0.0,2.0,1.0,0.13282998,1.5241504,0.09167347,1.1836439,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08163217,0.03266021,0.2853227,13.447579,7.0841465,3.4560373,1.873872,1.70605,2.5093327,0.92953396,4.6280885,5.7880554,1.7307643,1.7156605,1.923336,3.4715335,1.7767258,2.2888575,4.027222,1.8653884,2.2062294,2.8273008,2.1365108,2.260849,4.120297
3,37,38,32,0,1.0,0.2936448,0.3,-0.0063454956,0.0,-9.728438e-06,-0.0,0.0,0.0,2.0,1.0,0.15842465,1.6560693,0.08426516,1.2573915,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08113694,0.03320947,0.28671384,14.166669,6.8114386,2.987831,1.9574511,2.2117677,4.4489,0.90525186,4.3832912,5.7387652,2.4388273,1.6886834,1.9023083,3.509457,1.7544014,2.244418,4.050354,1.8496261,2.1932647,2.8387942,2.1171105,2.2460964,4.1416607
0,38,39,31,0,1.0,0.2884334,0.3,-0.011556789,0.0,-9.806409e-06,-0.0,0.0,0.0,2.0,1.0,0.12544712,1.6897559,0.08338711,1.4972085,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08197763,0.033380195,0.28916225,12.04238,7.581227,3.3206766,2.5203292,1.8084389,3.0402818,0.9601492,5.1032968,5.824323,1.4974645,1.6970598,1.8337425,3.5814643,1.7642504,2.220733,4.1421056,1.8761568,2.2312024,2.8275602,2.1500797,2.2863789,4.142537
1,38,39,33,0,1.0,0.2942479,0.3,-0.005742416,0.0,-9.684218e-06,-0.0,0.0,0.0,2.0,1.0,0.14671281,1.4450686,0.11244493,1.3739911,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08098928,0.033776347,0.29238266,13.65242,7.3067083,3.8037004,1.8730274,2.0818553,2.6887286,1.0148311,4.7629,6.9964676,1.9857323,1.6735193,1.8929504,3.4997025,1.7462522,2.2571542,4.052206,1.8829048,2.2658057,2.7457728,2.1638825,2.3077238,4.0231185
2,38,39,33,0,1.0,0.3028359,0.3,0.0028455406,0.0,-9.615027e-06,-0.0,0.0,0.0,2.0,1.0,0.13781512,1.5220948,0.097282104,1.2455082,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.080589704,0.033304617,0.28942916,13.203786,7.191071,3.6616561,2.847876,1.9270953,2.339472,0.76322615,4.6691036,5.965231,1.7762487,1.7195244,1.8714924,3.51718,1.7868778,2.2483397,4.0708303,1.8823073,2.2010088,2.8258345,2.1545799,2.2597606,4.130568
3,38,39,32,0,1.0,0.28971788,0.3,-0.010272577,0.0,-9.569312e-06,-0.0,0.0,0.0,2.0,1.0,0.1623618,1.6860464,0.08979197,1.2586358,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08031028,0.0338503,0.29105288,14.015457,6.7904058,3.3187597,2.4242623,2.2094433,4.4383335,0.7307211,4.5586905,5.760844,2.5156777,1.692956,1.8524956,3.554704,1.7636038,2.2061877,4.0956883,1.8660545,2.1869936,2.8386228,2.1361861,2.2447011,4.148494
0,39,40,31,0,1.0,0.2838749,0.3,-0.016115353,0.0,-9.735755e-06,-0.0,0.0,0.0,2.0,1.0,0.12677366,1.718235,0.0845221,1.5475928,1.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.08146988,0.033982243,0.2931471,12.285389,7.5092463,3.4529269,2.5839672,1.451347,2.8096304,1.0170192,5.0376453,5.6472335,1.215479,1.6978714,1.775974,3.6307764,1.7687408,2.174712,4.1855984,1.8969178,2.2191741,2.8252237,2.1768417,2.2751744,4.142303
1,39,40,33,0,1.0,0.2898872,0.3,-0.010103121,0.0,-9.710578e-06,-0.0,0.0,0.0,2.0,1.0,0.1470683,1.4835539,0.11397246,1.4133044,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0809956,0.034407686,0.296535,13.7899475,7.1857543,4.0665965,2.167341,2.2285163,2.558153,0.8563079,5.0311966,6.954955,1.6576637,1.6771857,1.8376957,3.5486825,1.7553668,2.2194083,4.102074,1.9018636,2.2539601,2.7403383,2.1865816,2.2963614,4.021639
2,39,40,33,0,1.0,0.2989414,0.3,-0.0010489672,0.0,-9.624082e-06,-0.0,0.0,0.0,2.0,1.0,0.14019042,1.5415117,0.10002696,1.2783806,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.080573805,0.03393499,0.29349938,13.249101,7.039176,3.8114595,3.0896847,1.9410895,2.2858105,0.70923996,5.0374413,5.9474587,1.7400758,1.7230872,1.8234127,3.5614595,1.7963288,2.2139018,4.1128845,1.9004219,2.1960876,2.8193035,2.1763399,2.2559254,4.1286063
3,39,40,32,0,1.0,0.28905216,0.3,-0.010938376,0.0,-9.481547e-06,-0.0,0.0,0.0,2.0,1.0,0.1623296,1.6284258,0.097382754,1.29178,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07964848,0.034487613,0.2952506,14.154985,6.819034,3.515824,2.2204165,2.5485482,4.185109,1.0832362,4.359571,5.609328,2.0754201,1.6903933,1.7996118,3.6024902,1.7643412,2.1667702,4.1410594,1.8846326,2.181732,2.8363824,2.1614668,2.2413871,4.149913
