env,step,row,release_row,released,certified,k,gate_ok,can,contact,reward,r_adv,r_leash,r_bonus,r_act,r_soft,e_n_cm,e_xy_cm,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_tilt_deg,gap_mm,coverage,travel_cm,success,died,die_kind,cross_any,dq_re_deg,done,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky
3,3,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001481423,0.0,-0.0,0.0,-0.0001481423,-0.0,0.06449688,0.44311145,0.0,0.0,0.0,0.0,1.0,0.78134584,-4.0900354,0.3611111,0.15291451,0.0,0.0,0.0,0.0,0.0,0,6.125585,2.6449819,6.503062,0.0,3.4740553,0.0,0.9789357,1.0107733,0.0,0.0
0,4,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00018044822,0.0,-0.0,0.0,-0.00018044822,-0.0,0.0770729,0.45397174,0.0,0.0,0.0,0.0,1.0,1.2647038,-4.6198416,0.37037036,0.17913912,0.0,0.0,0.0,0.0,0.0,0,5.934713,3.448278,1.3555186,1.8517345,4.9752727,0.9886858,0.0,0.023881964,0.0,0.0
1,4,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00016566993,0.0,-0.0,0.0,-0.00016566993,-0.0,0.10440331,0.3962747,0.0,0.0,0.0,0.0,1.0,1.4327214,-4.966866,0.37037036,0.22492856,0.0,0.0,0.0,0.0,0.0,0,8.066396,2.3835332,3.9796515,1.2916613,9.040157,1.2721821,0.99019647,0.0,0.0,0.0
2,4,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001735935,0.0,-0.0,0.0,-0.0001735935,-0.0,0.051297434,0.41854313,0.0,0.0,0.0,0.0,1.0,1.1783576,-4.603236,0.3611111,0.18851632,0.0,0.0,0.0,0.0,0.0,0,11.077575,2.5879831,1.2381457,0.0,19.797224,1.0584711,1.1247951,0.20319112,0.0,0.0
3,4,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00019509545,0.0,-0.0,0.0,-0.00019509545,-0.0,0.06883573,0.47109416,0.0,0.0,0.0,0.0,1.0,1.1806803,-5.3409133,0.37037036,0.19097961,0.0,0.0,0.0,0.0,0.0,0,6.1600995,2.6199093,2.0212388,0.0,12.187086,0.8924557,0.18151356,0.0,0.0,0.0
0,5,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00012356295,0.0,-0.0,0.0,-0.00012356295,-0.0,0.06013103,0.46239886,0.0,0.0,0.0,0.0,1.0,1.2340043,-4.95057,0.37037036,0.22976555,0.0,0.0,0.0,0.0,0.0,0,9.767233,3.1510463,3.5450993,2.0578346,9.879186,1.5798398,0.0,0.24067919,0.0,0.0
1,5,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00012639193,0.0,-0.0,0.0,-0.00012639193,-0.0,0.060542673,0.46671325,0.0,0.0,0.0,0.0,1.0,1.0779265,-4.7883577,0.375,0.29567075,0.0,0.0,0.0,0.0,0.0,0,9.509383,3.6484315,3.8728852,1.5372112,10.031178,1.8365605,0.0,0.0,0.0,0.0
2,5,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00013373437,0.0,-0.0,0.0,-0.00013373437,-0.0,0.041836314,0.40992442,0.0,0.0,0.0,0.0,1.0,0.95940375,-4.238123,0.3611111,0.19964513,0.0,0.0,0.0,0.0,0.0,0,7.210004,2.8839371,5.555468,1.9880148,3.934924,2.9756389,0.0,0.35188788,0.0,0.0
3,5,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000120777,0.0,-0.0,0.0,-0.000120777,-0.0,0.04298836,0.4630958,0.0,0.0,0.0,0.0,1.0,1.0649595,-4.6131544,0.37037036,0.22044094,0.0,0.0,0.0,0.0,0.0,0,7.078028,3.0561922,4.53022,0.9543145,9.971709,2.6639302,0.0,0.0,0.0,0.0
0,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00011100102,0.0,-0.0,0.0,-0.00011100102,-0.0,0.05240012,0.4756511,0.0,0.0,0.0,0.0,1.0,1.2901331,-5.0409594,0.37037036,0.2438405,0.0,0.0,0.0,0.0,0.0,0,13.0276,4.46273,6.552627,0.47262776,9.00271,2.4735115,0.0,0.05445262,0.0,0.0
1,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.944117e-05,0.0,-0.0,0.0,-9.944117e-05,-0.0,0.04466772,0.4567741,0.0,0.0,0.0,0.0,1.0,1.0212499,-5.027147,0.375,0.31262073,0.0,0.0,0.0,0.0,0.0,0,10.130442,4.2211466,6.726111,2.2937195,2.0998938,3.3663194,0.0,0.0,0.0,0.0
2,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.313224e-05,0.0,-0.0,0.0,-9.313224e-05,-0.0,0.015798584,0.39816326,0.0,0.0,0.0,0.0,1.0,0.81445324,-4.3983526,0.375,0.22772841,0.0,0.0,0.0,0.0,0.0,0,9.715858,3.1338942,6.9278154,1.0346906,8.85513,3.8325162,0.0,0.023411237,0.0,0.0
3,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.7129756e-05,0.0,-0.0,0.0,-9.7129756e-05,-0.0,0.025061704,0.37935364,0.0,0.0,0.0,0.0,1.0,0.7080354,-4.718622,0.4074074,0.30464792,0.0,0.0,0.0,0.0,0.0,0,7.805523,2.8934376,6.658743,0.0,9.387991,5.76917,0.0,0.0,0.0,0.0
0,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.306942e-05,0.0,-0.0,0.0,-9.306942e-05,-0.0,0.04451163,0.4374437,0.0,0.0,0.0,0.0,1.0,1.3083577,-5.225678,0.375,0.28271046,0.0,0.0,0.0,0.0,0.0,0,14.836349,4.11363,8.472263,0.74078876,10.787496,3.484702,0.0,0.0036699665,0.0,0.0
1,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00010624125,0.0,-0.0,0.0,-0.00010624125,-0.0,0.031024031,0.446004,0.0,0.0,0.0,0.0,1.0,1.1153978,-5.2869673,0.37962964,0.33204213,0.0,0.0,0.0,0.0,0.0,0,13.799528,3.930933,8.084077,0.57918876,11.929578,4.7365804,0.0,0.0,0.0,0.0
2,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.8920085e-05,0.0,-0.0,0.0,-9.8920085e-05,-0.0,0.005988963,0.37982127,0.0,0.0,0.0,0.0,1.0,0.9489448,-4.5193677,0.38425925,0.24795395,0.0,0.0,0.0,0.0,0.0,0,12.237301,3.8797684,6.8590093,0.30040225,15.201718,5.1454415,0.0,0.0,0.0,0.0
3,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.687018e-05,0.0,-0.0,0.0,-9.687018e-05,-0.0,0.090277195,0.41850656,0.0,0.0,0.0,0.0,1.0,0.42243612,-6.067544,0.41203704,0.34394217,0.0,0.0,0.0,0.0,0.0,0,10.100779,2.9898362,11.106445,0.0,9.294997,5.58644,0.0,0.0,0.0,0.0
0,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000121596044,0.0,-0.0,0.0,-0.000121596044,-0.0,0.02905801,0.41542095,0.0,0.0,0.0,0.0,1.0,1.0869654,-4.9570827,0.38425925,0.32107776,0.0,0.0,0.0,0.0,0.0,0,17.61163,4.0731077,9.952927,0.18191631,22.055494,4.86223,0.0,0.0,0.0,0.0
1,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001041298,0.0,-0.0,0.0,-0.0001041298,-0.0,0.014092773,0.47358713,0.0,0.0,0.0,0.0,1.0,1.0693603,-5.4314575,0.38425925,0.36976358,0.0,0.0,0.0,0.0,0.0,0,14.647932,5.4947433,10.549498,0.20185761,14.173663,5.877003,0.0,0.0,0.0,0.0
2,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000102843376,0.0,-0.0,0.0,-0.000102843376,-0.0,0.0047879294,0.39466435,0.0,0.0,0.0,0.0,1.0,0.7351526,-4.5807333,0.3888889,0.29261574,0.0,0.0,0.0,0.0,0.0,0,12.546956,3.8436363,11.583133,0.064426176,10.65297,6.748055,0.0,0.039027557,0.28373247,0.0
3,8,9.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00011425743,0.0,-0.0,0.0,-0.00011425743,-0.0,0.10061301,0.38138217,0.0,0.0,0.0,0.0,1.0,0.10653117,-5.855346,0.41203704,0.41248965,0.0,0.0,0.0,0.0,0.0,0,10.353783,4.7484374,9.3019495,3.9455514,10.265602,7.534535,0.0,0.03517462,0.0,0.2747277
0,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.135703e-05,0.0,-0.0,0.0,-9.135703e-05,-0.0,0.017393753,0.4486267,0.0,0.0,0.0,0.0,1.0,0.891971,-4.622194,0.3888889,0.40411493,0.0,0.0,0.0,0.0,0.0,0,15.263359,5.5433583,12.550525,3.151448,1.678571,5.8769236,0.0,0.0806476,1.7279078,0.46875247
1,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00010049736,0.0,-0.0,0.0,-0.00010049736,-0.0,0.0134225935,0.4123664,0.0,0.0,0.0,0.0,1.0,0.91364545,-5.00085,0.38425925,0.4406801,0.0,0.0,0.0,0.0,0.0,0,18.48578,6.0132704,12.771101,0.0,17.148645,7.373862,0.0,0.0,2.0837686,0.5991988
2,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00010336925,0.0,-0.0,0.0,-0.00010336925,-0.0,0.010317005,0.41655424,0.0,0.0,0.0,0.0,1.0,0.4881886,-4.2503767,0.3935185,0.39233094,0.0,0.0,0.0,0.0,0.0,0,14.174499,5.62688,12.28992,0.3280956,8.095126,7.7395134,0.0,0.3049393,1.9640917,0.6634692
3,9,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.5836735e-05,0.0,-0.0,0.0,-8.5836735e-05,-0.0,0.07206537,0.3716506,0.0,0.0,0.0,0.0,1.0,0.23239002,-4.757206,0.41203704,0.4809979,0.0,0.0,0.0,0.0,0.0,0,11.023278,6.174569,13.767454,0.59654343,5.5051427,9.21992,0.0,0.0,1.2222437,0.83814675
0,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-9.025738e-05,0.0,-0.0,0.0,-9.025738e-05,-0.0,0.3972372,0.4579993,0.0,0.0,0.0,0.09691328,1.0,0.83063,-12.048738,0.4074074,0.47518724,0.0,0.0,0.0,0.0,0.0,0,14.441205,8.590026,12.227639,5.312403,5.471803,6.9763417,0.0,0.92904,5.965523,2.2250218
1,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.1236915e-05,0.0,-0.0,0.0,-7.1236915e-05,-0.0,0.29700008,0.3847362,0.0,0.0,0.0,0.1046783,1.0,0.43879458,-9.039457,0.41666666,0.5051816,0.0,0.0,0.0,0.0,0.0,0,12.601995,10.12556,10.917676,0.0,15.409751,10.205783,0.0,0.5456768,7.2093654,2.342311
2,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.030894e-05,0.0,-0.0,0.0,-7.030894e-05,-0.0,0.23479983,0.3814546,0.0,0.0,0.0,0.07912936,1.0,0.07132625,-7.3559785,0.41666666,0.42911345,0.0,0.0,0.0,0.0,0.0,0,10.750543,7.9516864,13.745502,0.0,4.929047,10.437337,0.072744295,1.0027386,7.578439,2.377764
3,10,11.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.549099e-05,0.0,-0.0,0.0,-7.549099e-05,-0.0,0.181631,0.39903432,0.0,0.055952907,0.0,0.0,1.0,1.289678,-6.4468355,0.41666666,0.5087485,0.0,0.0,0.0,0.0,0.0,0,11.319679,8.459351,13.386079,0.0,4.3175874,8.389246,0.0,0.3334402,6.3069496,2.0856318
0,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.6822748e-05,0.0,-0.0,0.0,-4.6822748e-05,-0.0,0.37330928,0.457991,0.03523994,0.3262588,0.05473443,0.50667554,1.0,0.76744837,-11.259101,0.41203704,0.4786707,0.0,0.0,0.0,0.0,0.0,0,12.595524,10.424103,14.08463,2.7356637,4.8872795,7.4713106,0.0,1.0116758,5.7078233,0.97982377
