env,step,row,release_row,released,certified,k,gate_ok,can,contact,reward,r_adv,r_leash,r_bonus,r_act,r_soft,e_n_cm,e_xy_cm,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_tilt_deg,gap_mm,coverage,travel_cm,success,died,die_kind,cross_any,dq_re_deg,done,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky
3,3,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000113723,0.0,-0.0,0.0,-0.000113723,-0.0,0.045188516,0.23122852,0.0,0.0,0.0,0.0,1.0,1.512067,-2.132939,0.11574074,0.32059368,0.0,0.0,0.0,0.0,0.0,0,0.0,3.1399403,1.1829238,1.5325559,2.9067142,3.3487318,0.0,0.80388486,0.0,0.0
0,4,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00011630586,0.0,-0.0,0.0,-0.00011630586,-0.0,0.0060088933,0.1301167,0.0,0.0,0.0,0.0,1.0,1.2577217,-3.0295887,0.12037037,0.46902,0.0,0.0,0.0,0.0,0.0,0,1.7770298,3.986465,1.3325613,1.6974264,2.459709,4.424119,0.50036705,1.3120723,0.0,0.0
1,4,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00012988556,0.0,-0.0,0.0,-0.00012988556,-0.0,0.013514236,0.050324306,0.0,0.0,0.0,0.0,1.0,1.2699536,-3.1968877,0.11574074,0.46874252,0.0,0.0,0.0,0.0,0.0,0,2.5338683,4.4166346,1.0911233,1.4971482,2.5740345,3.6545682,0.39075375,1.2032208,0.0,0.0
2,4,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00013593222,0.0,-0.0,0.0,-0.00013593222,-0.0,0.028468296,0.0982406,0.0,0.0,0.0,0.0,1.0,1.3095537,-2.1413136,0.11574074,0.56616986,0.0,0.0,0.0,0.0,0.0,0,2.3270152,3.9488897,1.1008881,1.4699137,2.5157354,5.330694,0.6137852,1.0326827,0.0,0.0
3,4,5.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00013339103,0.0,-0.0,0.0,-0.00013339103,-0.0,0.024903193,0.11052044,0.0,0.0,0.0,0.0,1.0,1.3292794,-3.1099656,0.12037037,0.44452026,0.0,0.0,0.0,0.0,0.0,0,2.046119,3.9478564,1.1614248,1.5905013,2.8973184,3.9497948,0.21749166,1.245201,0.0,0.0
0,5,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.0846505e-05,0.0,-0.0,0.0,-8.0846505e-05,-0.0,0.040313415,0.046529938,0.0,0.0,0.0,0.0,1.0,1.0817322,-3.0313637,0.12037037,0.56004155,0.0,0.0,0.0,0.0,0.0,0,3.896402,4.2937074,1.331323,1.705881,2.4157484,5.461955,0.43601224,0.41169137,0.0,0.0
1,5,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.764428e-05,0.0,-0.0,0.0,-7.764428e-05,-0.0,0.04371237,0.09892774,0.0,0.0,0.0,0.0,1.0,1.0688112,-3.3554752,0.11574074,0.61535186,0.0,0.0,0.0,0.0,0.0,0,4.0378685,4.545557,1.2363769,1.5089715,2.1851141,5.503388,0.61823297,0.48230547,0.0,0.0
2,5,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0001001752,0.0,-0.0,0.0,-0.0001001752,-0.0,0.03785938,0.1086983,0.0,0.0,0.0,0.0,1.0,1.2985994,-1.8366892,0.11574074,0.5805814,0.0,0.0,0.0,0.0,0.0,0,4.5754538,4.2361984,1.4853647,1.6926885,2.967421,6.245909,0.43328327,0.4338202,0.7266229,0.0
3,5,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.943815e-05,0.0,-0.0,0.0,-8.943815e-05,-0.0,0.046272576,0.045544554,0.0,0.0,0.0,0.0,1.0,1.3135822,-2.5783424,0.12037037,0.5216241,0.0,0.0,0.0,0.0,0.0,0,3.7067456,4.2716904,1.5279802,2.0281081,3.1534326,6.036791,0.65481365,0.6787483,0.0,0.0
0,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.9320365e-05,0.0,-0.0,0.0,-7.9320365e-05,-0.0,0.0049484894,0.10037216,0.0,0.0,0.0,0.0,1.0,1.0353318,-3.9646552,0.12037037,0.6515331,0.0,0.0,0.0,0.0,0.0,0,5.7795653,5.1768937,1.5457212,1.9999942,2.4093134,7.5281463,0.3191846,0.20932612,0.0,0.0
1,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.152913e-05,0.0,-0.0,0.0,-9.152913e-05,-0.0,0.064436905,0.1265979,0.0,0.0,0.0,0.0,1.0,0.9557254,-4.467057,0.11574074,0.66236085,0.0,0.0,0.0,0.0,0.0,0,5.759934,5.2479177,1.4103271,2.0502243,2.1754355,7.3409157,0.6322179,0.35613525,0.0,0.0
2,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.318357e-05,0.0,-0.0,0.0,-7.318357e-05,-0.0,0.03473852,0.13844767,0.0,0.0,0.0,0.0,1.0,1.2948266,-2.232639,0.11574074,0.6660024,0.0,0.0,0.0,0.0,0.0,0,5.235816,4.654351,1.3930898,1.8616687,2.5846615,7.953293,0.56231105,0.33774927,1.2167999,0.0
3,6,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.000105198145,0.0,-0.0,0.0,-0.000105198145,-0.0,0.04535746,0.08452978,0.0,0.0,0.0,0.0,1.0,1.068445,-3.4431367,0.12037037,0.62222946,0.0,0.0,0.0,0.0,0.0,0,5.342448,4.7986884,1.1691114,1.8310748,2.55354,7.4277825,0.93693566,0.6700554,0.0,0.0
0,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.671752e-05,0.0,-0.0,0.0,-9.671752e-05,-0.0,0.021476857,0.051797427,0.0,0.0,0.0,0.0,1.0,1.2401733,-2.8489287,0.12037037,0.743058,0.0,0.0,0.0,0.0,0.0,0,6.7500224,6.5625796,1.6245477,2.2291691,2.7169812,14.038214,2.9476128,3.8384688,1.936364,0.0
1,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.2990515e-05,0.0,-0.0,0.0,-9.2990515e-05,-0.0,0.05093068,0.22909977,0.0,0.0,0.0,0.0,1.0,1.313135,-2.9376075,0.11574074,0.7755651,0.0,0.0,0.0,0.0,0.0,0,7.2580853,7.164113,1.521901,2.0159297,2.6623652,10.420641,0.5183356,0.44726613,2.5543244,0.0
2,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.740546e-05,0.0,-0.0,0.0,-9.740546e-05,-0.0,0.07559974,0.06389942,0.0,0.0,0.0,0.0,1.0,1.3038629,-1.8223468,0.11574074,0.864399,0.0,0.0,0.0,0.0,0.0,0,6.66999,5.9142356,1.4470395,2.1378179,2.5915337,6.775973,1.0952443,0.9171588,2.095147,0.0
3,7,8.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.766963e-05,0.0,-0.0,0.0,-9.766963e-05,-0.0,0.04179105,0.19394691,0.0,0.0,0.0,0.0,1.0,1.2500746,-2.7318168,0.12037037,0.76030314,0.0,0.0,0.0,0.0,0.0,0,8.638591,6.373162,1.4800129,2.1949606,2.5246348,9.075844,0.23608789,0.028928358,1.4793165,0.0
